# BEAST v1.10.4 Prerelease #bc6cbd9
# Generated Sat Sep 28 07:45:54 EAT 2024 [seed=876754398712]
# -seed 876754398712 ../../beast_run/kenya_continous.xml
state	joint	prior	likelihood	coordinates.precision.col11	coordinates.precision.col12	coordinates.precision.col21	coordinates.precision.col22	correlation	coordinates.varCovar.coordinates.precision.col11	coordinates.varCovar.coordinates.precision.col12	coordinates.varCovar.coordinates.precision.col21	coordinates.varCovar.coordinates.precision.col22	coordinates.diffusionRate	coordinates.traitLikelihood
225700000	-549.9880781766622	-291.5291588561169	-258.4589193205453	0.28867400042285557	0.19773562239307033	0.19773562239307033	0.24778894324789297	-0.7393330456601153	7.6405320792543625	-6.097146007819006	-6.097146007819007	8.901216219607372	546.6522924944993	-258.4589193205453
225750000	-579.5330001927223	-294.4663133538698	-285.06668683885255	0.2629769061952743	0.19149276308465513	0.19149276308465513	0.24072719172136126	-0.7610811839138987	9.037590458963821	-7.1891885425959074	-7.189188542595908	9.87290867044721	549.2092757703552	-285.06668683885255
225800000	-572.2636688374448	-280.3609525350221	-291.9027163024227	0.37150405151182103	0.2599739639391447	0.2599739639391447	0.24197364202423643	-0.8670897418004921	10.847077698506245	-11.65398744609593	-11.653987446095933	16.653604410578588	569.9940487107533	-291.9027163024227
225850000	-532.6539526183092	-245.44788895823552	-287.20606366007365	0.35052270248871703	0.24548257822551414	0.24548257822551414	0.2595606904321029	-0.8138476988209213	8.449181140694568	-7.990912517836181	-7.990912517836181	11.410163081021999	573.1725519044979	-287.20606366007365
225900000	-583.35775572987	-291.05532165670695	-292.30243407316294	0.2916331192616527	0.16674235794841608	0.16674235794841608	0.21846192482727683	-0.6606016274180931	6.083982304716627	-4.643635525993615	-4.6436355259936155	8.121739009944278	538.4705382182457	-292.30243407316294
225950000	-541.7920143451581	-262.6396339196593	-279.1523804254988	0.2862917612905635	0.15666685993768847	0.15666685993768847	0.19125231626056105	-0.6695289525052609	6.330875569279956	-5.1860203080837035	-5.186020308083704	9.476891849880912	542.813042988545	-279.1523804254988
226000000	-539.9597575934396	-246.58757424053508	-293.3721833529045	0.35698473091958505	0.19173937851072456	0.19173937851072456	0.1984741526164333	-0.7203349996419004	5.822362160789934	-5.624793392274634	-5.624793392274634	10.472368123938134	552.3573123155188	-293.3721833529045
226050000	-617.1821014284757	-327.066355905212	-290.1157455232637	0.2922851207911923	0.17781027666089805	0.17781027666089805	0.18220757224262435	-0.7704958309522009	8.419916893539154	-8.216715331174003	-8.216715331174003	13.506663833942348	557.858740345001	-290.1157455232637
226100000	-590.2033842384749	-294.6569996729587	-295.5463845655161	0.27335164975910226	0.16671260797164986	0.16671260797164986	0.19923045526212724	-0.7143807314825763	7.47108231166987	-6.251672792247617	-6.251672792247616	10.250604872101727	560.1464956912686	-295.5463845655161
226150000	-602.099423738641	-310.66248058138	-291.43694315726106	0.24743615141085054	0.16734307280772323	0.16734307280772323	0.20285652532669254	-0.7469330428239388	9.141661691657863	-7.541259792294099	-7.5412597922941	11.15062768052938	557.7469741390017	-291.43694315726106
226200000	-570.348430294608	-286.48797393989133	-283.86045635471663	0.34050642016883764	0.23125860846516536	0.23125860846516536	0.24832634364831963	-0.7952869546269691	7.990892735196925	-7.441670131273424	-7.4416701312734235	10.957155166221481	564.5417331510764	-283.86045635471663
226250000	-537.1768175680436	-253.6846400091312	-283.4921775589124	0.3663497643863279	0.22737704454892785	0.22737704454892785	0.230800756631228	-0.7819519100477341	7.025153487564478	-6.920941944992207	-6.920941944992207	11.151017711173361	562.4423734573297	-283.4921775589124
226300000	-520.2798528510853	-232.46750466421187	-287.8123481868734	0.49515370930381725	0.3458053727257272	0.3458053727257272	0.3376389265830203	-0.8457372567295199	7.092984884446222	-7.26454235157856	-7.2645423515785605	10.401993073230193	553.236393021447	-287.8123481868734
226350000	-579.3537220215295	-305.47538061869614	-273.87834140283337	0.29655941492395205	0.18275015159360297	0.18275015159360297	0.20402189590907555	-0.7429566910040104	7.526540181436418	-6.741807554547206	-6.741807554547205	10.940327471533461	542.6308976462043	-273.87834140283337
226400000	-607.2343402892805	-332.7878666607571	-274.4464736285234	0.25089230155532855	0.15180815689713484	0.15180815689713484	0.1931681100244313	-0.6895785191393372	7.599456243248463	-5.97230798376638	-5.972307983766381	9.870392515599347	539.9730082794728	-274.4464736285234
226450000	-533.3285524436757	-253.24574164778429	-280.08281079589136	0.3180093338604062	0.21361000703092414	0.21361000703092414	0.2578023413361328	-0.7460333326823934	7.091382031095514	-5.875781258116036	-5.875781258116036	8.747498817002665	547.0274469374239	-280.08281079589136
226500000	-539.070469647668	-253.58508293635566	-285.4853867113124	0.36502433456024297	0.2660376941458618	0.2660376941458618	0.3371390065545903	-0.7583640978702009	6.44774587553257	-5.087941210645478	-5.087941210645479	6.981049661628905	540.1506956414503	-285.4853867113124
226550000	-526.6765467317136	-248.55013499522266	-278.1264117364909	0.3803280231570171	0.2536995265934908	0.2536995265934908	0.30762609975392297	-0.7417010675983156	5.844474185268221	-4.819943220606128	-4.8199432206061275	7.225711066302117	540.0501653479822	-278.1264117364909
226600000	-588.6429269386524	-293.6870069641553	-294.9559199744971	0.2530496421093666	0.1660545278749299	0.1660545278749299	0.18595331439532148	-0.7655012367694844	9.545214447312992	-8.523785035333566	-8.523785035333566	12.98935223394157	553.5849157145458	-294.9559199744971
226650000	-491.8204212855952	-230.04063764029505	-261.7797836453002	0.35794868909625915	0.1664237724591929	0.1664237724591929	0.27240864546024396	-0.5329598962467443	3.902062813677928	-2.38390383215568	-2.38390383215568	5.127363951931248	533.8499206278308	-261.7797836453002
226700000	-491.7769303652734	-208.4971198968685	-283.2798104684049	0.3167163573207123	0.18536389904846481	0.18536389904846481	0.2810984326144613	-0.6212418397763931	5.141853571133321	-3.39067712835234	-3.3906771283523396	5.793376781859942	534.3723785463189	-283.2798104684049
226750000	-496.0664151747225	-218.03860866426226	-278.02780651046027	0.42467421589477283	0.2698853184243856	0.2698853184243856	0.2834421212014252	-0.7778916654213236	5.9631255975712145	-5.677914220665309	-5.677914220665308	8.934401410406432	562.3297248419924	-278.02780651046027
226800000	-512.5499245203102	-255.93842303739711	-256.6115014829131	0.33544852073990766	0.19452724857403672	0.19452724857403672	0.2803436614111539	-0.6343400513437064	4.98831995003568	-3.461337952151072	-3.4613379521510725	5.968833180653689	520.3399126705813	-256.6115014829131
226850000	-589.9667247103685	-285.4839862440419	-304.48273846632657	0.23812678519473926	0.1406256867961898	0.1406256867961898	0.19071098567291705	-0.6598917163509781	7.4386612852548675	-5.485089641753899	-5.485089641753899	9.288109396321254	555.4150774731906	-304.48273846632657
226900000	-509.9518168286801	-231.46876369153213	-278.483053137148	0.34504399701197674	0.21884861436104253	0.21884861436104253	0.23231782967786568	-0.7729747229268095	7.20026972512652	-6.782815828447956	-6.782815828447957	10.694012805503954	555.4375983959907	-278.483053137148
226950000	-493.67318032678213	-231.1576189940504	-262.51556133273175	0.3137837074502095	0.2046776036247798	0.2046776036247798	0.2814549019940154	-0.6887327268763087	6.062827740399545	-4.408965856708381	-4.408965856708381	6.7592234227812344	537.015642161707	-262.51556133273175
227000000	-488.83473817004733	-231.06290763832232	-257.771830531725	0.44452978163595663	0.27392321600299063	0.27392321600299063	0.289636505011866	-0.7633993074592854	5.391783687034949	-5.0992699538498005	-5.099269953849801	8.275229066611494	541.6234292726991	-257.771830531725
227050000	-530.1347705807773	-273.26362548390216	-256.8711450968752	0.3409357426553378	0.19191081361925044	0.19191081361925044	0.23345965092901594	-0.6802323217132963	5.4591316521412665	-4.48756944871634	-4.48756944871634	7.972311689277523	537.5462455226913	-256.8711450968752
227100000	-536.0152935508015	-264.66462936804646	-271.35066418275505	0.34242754483856297	0.2204355531426296	0.2204355531426296	0.2601606642453548	-0.738544178161657	6.424617261885863	-5.443613330099281	-5.443613330099281	8.456181959315195	529.0573429284121	-271.35066418275505
227150000	-562.6823991834289	-276.23942951841457	-286.4429696650143	0.31416776509130784	0.1920150435747943	0.1920150435747943	0.2076250475239127	-0.7518212062235061	7.3212279444781965	-6.7707914798578175	-6.770791479857819	11.07811339947237	548.7344842320344	-286.4429696650143
227200000	-498.9099123403033	-233.5109626170548	-265.3989497232485	0.3200289907071356	0.179973631398691	0.179973631398691	0.22867871146339291	-0.6652752250117248	5.605789669841319	-4.411841912534635	-4.411841912534635	7.845134331373876	526.2920467533886	-265.3989497232485
227250000	-516.7548088818288	-245.7400891901449	-271.0147196916839	0.3476990552601451	0.20600922839755018	0.20600922839755018	0.2699933106518211	-0.6723701398277013	5.249048774176911	-4.0051084420524266	-4.0051084420524266	6.759757474692918	541.4305234652295	-271.0147196916839
227300000	-546.7115933891174	-261.60568278321585	-285.10591060590156	0.3452817518945528	0.23900440994150626	0.23900440994150626	0.27027403146332163	-0.7823785608821647	7.466631976187398	-6.602772601041512	-6.602772601041511	9.538806801125245	546.8602615815668	-285.10591060590156
227350000	-515.0568823156837	-252.34392441297413	-262.7129579027095	0.3622569802620791	0.24922394963640712	0.24922394963640712	0.3053046715786947	-0.7494016901169873	6.296737055269389	-5.14010372203446	-5.14010372203446	7.471346374594435	537.0201269492363	-262.7129579027095
227400000	-572.0204266761021	-305.843133948424	-266.17729272767815	0.27478607544755024	0.1816123618243235	0.1816123618243235	0.23797629535030992	-0.7102008633438054	7.342789359364313	-5.603672903511847	-5.603672903511847	8.47855988314982	532.8145283755365	-266.17729272767815
227450000	-537.0555086177361	-259.53190021338133	-277.5236084043548	0.28988399764825706	0.18547294275997597	0.18547294275997597	0.21103457800246678	-0.7498797598037907	7.881678455885105	-6.927007464548423	-6.927007464548424	10.826531275568545	532.5741446841474	-277.5236084043548
227500000	-539.1367532944844	-264.95225818215	-274.18449511233433	0.3880749493231283	0.2450245933087658	0.2450245933087658	0.29349163346197427	-0.7260290692356117	5.44918810212827	-4.549312301810251	-4.549312301810251	7.205293628445489	528.5443185532391	-274.18449511233433
227550000	-638.3274004222928	-338.38117373217034	-299.94622669012256	0.2614398215153973	0.18491028533142298	0.18491028533142298	0.20249594857706243	-0.8036501503797787	10.800537927099066	-9.862570406304748	-9.862570406304748	13.944430630702062	540.1725372862718	-299.94622669012256
227600000	-609.3453139347982	-316.61422303883126	-292.731090895967	0.24286447387478313	0.15855691997263233	0.15855691997263233	0.1972491596593839	-0.7244286615356446	8.66476384674831	-6.965090600147811	-6.965090600147811	10.668554008157253	530.6664296281349	-292.731090895967
227650000	-578.4033805909183	-294.7493711715964	-283.65400941932194	0.19531413078275925	0.12556236174542568	0.12556236174542568	0.1606873525955606	-0.7087642366882762	10.288202037244105	-8.03928202838634	-8.039282028386342	12.505223377967713	539.0125805240539	-283.65400941932194
227700000	-568.8655168481425	-297.15349887375993	-271.71201797438266	0.3040172606798606	0.1751936384452289	0.1751936384452289	0.24613638129204019	-0.6404442130650831	5.57665797903795	-3.9693238219549243	-3.969323821954924	6.888052362011518	520.5332432471034	-271.71201797438266
227750000	-586.8801620937637	-306.0064726312157	-280.87368946254804	0.2112967174324607	0.10261455030103248	0.10261455030103248	0.14388331233534823	-0.5885147574267212	7.2403861945488615	-5.163691058402941	-5.16369105840294	10.632712098577624	533.7792214789195	-280.87368946254804
227800000	-575.538314415362	-271.8721440973376	-303.6661703180245	0.23982142215816246	0.16337924919460006	0.16337924919460006	0.20189155202306072	-0.7424955165779227	9.292991965108387	-7.520285196764628	-7.520285196764628	11.038889576331087	550.2438625279435	-303.6661703180245
227850000	-575.8812211276764	-273.26730096935995	-302.6139201583165	0.23313395593978825	0.13502586627031632	0.13502586627031632	0.1574632718333989	-0.7047329379368924	8.521638594450854	-7.307365202443541	-7.307365202443542	12.616804499753302	547.6335724392729	-302.6139201583165
227900000	-558.0800016704288	-270.1705590207611	-287.90944264966765	0.34135517678308797	0.21219202123167452	0.21219202123167452	0.21911649651901238	-0.7758687595320053	7.360041182600807	-7.1274506470074	-7.127450647007399	11.465992743268924	541.1272882070087	-287.90944264966765
227950000	-550.4113107802731	-271.63193190403206	-278.779378876241	0.3203549302869785	0.19023058154808029	0.19023058154808029	0.21563473191249755	-0.7237778245764812	6.555846208603891	-5.783495199226836	-5.783495199226836	9.739607513606348	536.6698784992125	-278.779378876241
228000000	-536.9874432755389	-247.41983886546603	-289.5676044100728	0.3441421755980571	0.2220276840807085	0.2220276840807085	0.2549424468432761	-0.7495784703982	6.6321907772379625	-5.775930908660357	-5.775930908660358	8.952673794894341	535.1417414248458	-289.5676044100728
228050000	-554.0642245608384	-279.33537156497863	-274.72885299585977	0.24509162193048953	0.15844803617971115	0.15844803617971115	0.20082937150040933	-0.714182186161774	8.327703679710563	-6.570295390950838	-6.570295390950839	10.163107052359658	549.1172506158765	-274.72885299585977
228100000	-547.9711238683553	-263.3060128447352	-284.66511102362006	0.2978145142011069	0.20083918474733384	0.20083918474733384	0.21555425504966863	-0.7926787573482813	9.034577857708912	-8.417821541312048	-8.417821541312048	12.482372083472322	544.3650799037529	-284.66511102362006
228150000	-520.5331232998311	-242.77011065711352	-277.7630126427176	0.380066281751239	0.2248461167283319	0.2248461167283319	0.2300336281583823	-0.7604314245907118	6.23866542257139	-6.097976652642643	-6.097976652642644	10.307651056193318	549.6807669338923	-277.7630126427176
228200000	-578.9125211281968	-308.9660121398056	-269.94650898839114	0.37473804192367005	0.20842358335116598	0.20842358335116598	0.24523637600895515	-0.6875282090902743	5.060697273189957	-4.301028571288335	-4.301028571288335	7.733093343600909	529.945818189116	-269.94650898839114
228250000	-549.863979389355	-272.8883784743606	-276.9756009149944	0.3030562679527793	0.18016453071340138	0.18016453071340138	0.24247371269351647	-0.6646229415985594	5.910544648384847	-4.39169463364816	-4.391694633648161	7.387306371523547	549.0261438812494	-276.9756009149944
228300000	-574.7050798149965	-297.8455212466963	-276.8595585683002	0.36694139561884465	0.23158281565726824	0.23158281565726824	0.2583135167416404	-0.7522018716055795	6.276551980132185	-5.6270442155453075	-5.6270442155453075	8.916013270677833	546.0543839790982	-276.8595585683002
228350000	-568.8265547422887	-267.69906254669894	-301.1274921955898	0.2513650676177058	0.15620518315155738	0.15620518315155738	0.1678083320884288	-0.7605647939661823	9.43745850611788	-8.784903086078755	-8.784903086078755	14.136648436977055	559.5531828672815	-301.1274921955898
228400000	-533.7610167204618	-255.14628385780924	-278.6147328626526	0.2939827686043004	0.19067798851988532	0.19067798851988532	0.26034754651184405	-0.6892279476484275	6.4795957288079435	-4.745642110112727	-4.745642110112727	7.316717661884704	541.1242339071007	-278.6147328626526
228450000	-451.20611440181017	-179.7453526078308	-271.4607617939794	0.459468018774354	0.2688748522429225	0.2688748522429225	0.3337636761543384	-0.6865987457827841	4.1174867382614995	-3.3169835948544493	-3.3169835948544493	5.668242559396609	538.287165967192	-271.4607617939794
228500000	-496.12847418576706	-207.3522361280954	-288.77623805767166	0.31358528708677225	0.16814836760027194	0.16814836760027194	0.21158549094747278	-0.6527875676788444	5.556892781870602	-4.416098882854123	-4.416098882854124	8.235724531536546	544.0497371240303	-288.77623805767166
228550000	-513.5326486910582	-223.33838135325377	-290.19426733780443	0.3706127521829273	0.18830186261050766	0.18830186261050766	0.19703228295175296	-0.6968282385904472	5.2450908057226355	-5.012682964855397	-5.012682964855397	9.865883447304078	545.7434912472502	-290.19426733780443
228600000	-611.5800192480644	-324.1664934599893	-287.4135257880751	0.27958479488065774	0.20166608993992657	0.20166608993992657	0.21761489438153286	-0.8175828918579747	10.787645302877694	-9.997028255225787	-9.997028255225786	13.859628532422265	547.0288380846843	-287.4135257880751
228650000	-530.9120348530836	-253.5917843041092	-277.32025054897434	0.3213257703701327	0.20161004051158957	0.20161004051158957	0.24981080749788803	-0.7115964397720346	6.30452615596521	-5.088073596340574	-5.088073596340574	8.109363818862397	563.3831159357337	-277.32025054897434
228700000	-527.9271478770621	-260.36526880404205	-267.56187907302007	0.47631382694234564	0.31695641771377375	0.31695641771377375	0.3362522947070406	-0.7919911468727779	5.6323434821302865	-5.3091307971144035	-5.3091307971144035	7.978423109244822	537.2146888198046	-267.56187907302007
228750000	-536.7048497797991	-257.8181182965565	-278.8867314832426	0.21154425559655654	0.10896766417484124	0.10896766417484124	0.19591382785757533	-0.5352596158212719	6.625314890624128	-3.6850134365142506	-3.685013436514251	7.1538968022653	535.9348087602243	-278.8867314832426
228800000	-533.9676129941006	-241.10693426705262	-292.8606787270479	0.29084624953936516	0.18035555476796813	0.18035555476796813	0.21429470643743342	-0.7224238364871444	7.191414743360897	-6.052466797559845	-6.052466797559846	9.760371787808424	553.4789989638666	-292.8606787270479
228850000	-568.5251253367314	-271.4900745596832	-297.0350507770482	0.3090459437096996	0.2010560837839812	0.2010560837839812	0.2073473730318997	-0.7942485422304788	8.764990087309497	-8.499044649525151	-8.499044649525153	13.06399301582658	561.4529566930291	-297.0350507770482
228900000	-673.231818867798	-386.18156942228103	-287.050249445517	0.23593284405868847	0.1541123027858299	0.1541123027858299	0.1698270497467506	-0.769909495316052	10.407869572538834	-9.44478956273702	-9.444789562737022	14.459170506128144	555.3424410630176	-287.050249445517
228950000	-552.5001105284111	-253.87005464728136	-298.6300558811298	0.3183365622261965	0.22484593998903743	0.22484593998903743	0.22691775304814538	-0.8365801425559715	10.466434656101391	-10.370873618185554	-10.370873618185554	14.683068126809447	551.9851930098482	-298.6300558811298
229000000	-546.1973073001545	-262.22621892561233	-283.97108837454215	0.4048464998246087	0.2713051721633503	0.2713051721633503	0.3226190481467782	-0.7507025239951861	5.659517038393261	-4.759347761029068	-4.759347761029068	7.101985071411004	543.3038051987838	-283.97108837454215
229050000	-536.315705463503	-273.44921694441217	-262.8664885190909	0.3412810978132126	0.19494685178606294	0.19494685178606294	0.213483824786308	-0.7222334870508701	6.125137589336778	-5.5932869433687555	-5.5932869433687555	9.791812952753034	549.5736982465025	-262.8664885190909
229100000	-547.9483110012611	-267.3990847088393	-280.54922629242174	0.3434764167142896	0.20273405586831889	0.20273405586831889	0.2460786557992468	-0.6973346961692054	5.667257543852384	-4.669019764366892	-4.669019764366893	7.910354140374823	541.4194357870983	-280.54922629242174
229150000	-540.3828919287446	-255.19113687338904	-285.19175505535554	0.32126151209228	0.20205320419543304	0.20205320419543304	0.24808272936092077	-0.7157117163142014	6.381724067777869	-5.197652410175198	-5.197652410175198	8.264188035384345	551.1021707679563	-285.19175505535554
229200000	-562.4143339685489	-294.6296614335557	-267.7846725349932	0.27328795506366405	0.17691900785504372	0.17691900785504372	0.23575767954077226	-0.6969976688874094	7.116267971601293	-5.3402420299466495	-5.340242029946649	8.249106987446536	550.8295180695904	-267.7846725349932
229250000	-531.3779051310821	-267.4346607751014	-263.94324435598065	0.24963641263233644	0.15248553437562792	0.15248553437562792	0.23481466042684312	-0.62981365952861	6.639474756553047	-4.311587080577134	-4.311587080577134	7.0585654957657145	550.3707513227695	-263.94324435598065
229300000	-555.0342498583079	-271.7018030668281	-283.33244679147987	0.31112904687425785	0.20028083864130053	0.20028083864130053	0.2328672319764305	-0.74407194781243	7.200740386401253	-6.193101155480277	-6.193101155480277	9.620758894221552	542.6240189640315	-283.33244679147987
229350000	-594.5564752007081	-308.2934781673023	-286.2629970334057	0.2982788616784731	0.20888448452901745	0.20888448452901745	0.24260958229571694	-0.7764991223489884	8.443709685526663	-7.269951699698577	-7.269951699698576	10.381206255375737	549.9551000362975	-286.2629970334057
229400000	-558.428254124285	-293.26852000725745	-265.15973411702754	0.3658564175125072	0.23363218904438635	0.23363218904438635	0.2537987444129999	-0.7667126078032144	6.6318110782694895	-6.104855022543408	-6.104855022543408	9.559900102449662	555.2357701028525	-265.15973411702754
229450000	-584.9656870356837	-299.38938145497076	-285.576305580713	0.2791331757725045	0.17833006169510165	0.17833006169510165	0.2007650800452259	-0.7533117531388095	8.282871821627488	-7.357280671672133	-7.357280671672132	11.516068011262945	558.2893020941206	-285.576305580713
229500000	-558.4964922933628	-276.25187024230013	-282.2446220510627	0.3000722143158717	0.1750545953546131	0.1750545953546131	0.2176003791865443	-0.6850634549165497	6.279642183680749	-5.051830449677674	-5.051830449677674	8.65966383979978	556.6693311013313	-282.2446220510627
229550000	-562.3171172448924	-266.41206951774785	-295.90504772714456	0.31743478205465064	0.1987323643511111	0.1987323643511111	0.23662491216524034	-0.7251220484661589	6.643328940518711	-5.579482123967954	-5.579482123967953	8.912094906043844	557.1812938453216	-295.90504772714456
229600000	-591.0338732031764	-290.8483225618838	-300.1855506412927	0.24305428164046738	0.16759073477532072	0.16759073477532072	0.19633100612446858	-0.7671917446412637	10.000337878398158	-8.536420232979925	-8.536420232979925	12.380239816298142	565.5539327819037	-300.1855506412927
229650000	-542.5064414021771	-249.68123934095277	-292.8252020612243	0.3850935928243742	0.22076451395401542	0.22076451395401542	0.24077359219642605	-0.7250061538988934	5.474192725415039	-5.019269286521017	-5.019269286521019	8.755430880988541	548.1104782722949	-292.8252020612243
229700000	-522.7018117990913	-231.3543424453508	-291.3474693537405	0.25801974762492585	0.13916990803151483	0.13916990803151483	0.17843607096882463	-0.6486008915007243	6.690073177210972	-5.217873626903746	-5.217873626903746	9.673890393371462	548.5819972648293	-291.3474693537405
229750000	-580.6003312107332	-295.61309879412056	-284.98723241661264	0.3367151510545236	0.216326789203948	0.216326789203948	0.229935755835999	-0.77745582110207	7.507965829627314	-7.063599723631803	-7.063599723631803	10.994574720420097	555.6825236799775	-284.98723241661264
229800000	-534.3681340574536	-241.8361774519827	-292.5319566054709	0.3006059884082781	0.1946194394429898	0.1946194394429898	0.21986364304521738	-0.757025822031287	7.792272047140953	-6.897582505216473	-6.897582505216472	10.65389260467799	558.4707059608031	-292.5319566054709
229850000	-566.0911878319782	-285.8784463460556	-280.2127414859226	0.278558404516978	0.158495573186598	0.158495573186598	0.17887735215050632	-0.7100375631999456	7.239962929853225	-6.415021581107187	-6.415021581107188	11.274498969579426	550.7210373218412	-280.2127414859226
229900000	-509.06906666195135	-227.2772886206447	-281.79177804130666	0.25575969138711957	0.1682740776955542	0.1682740776955542	0.22084379518141573	-0.7080412634041532	7.840577768688056	-5.974204489387779	-5.974204489387779	9.080190587963218	537.6870909360907	-281.79177804130666
229950000	-588.5043104255678	-313.32008975498326	-275.1842206705845	0.24292653846501938	0.15190800191152334	0.15190800191152334	0.18814543206941695	-0.7105527606826908	8.314174823687022	-6.712837357344945	-6.712837357344944	10.734960120456781	539.7001053519463	-275.1842206705845
230000000	-597.8404319327417	-298.1125515821254	-299.72788035061626	0.20412559816774706	0.1258509158875843	0.1258509158875843	0.15669861805043508	-0.703679764139373	9.704055102485135	-7.793714058654067	-7.793714058654067	12.641120113835338	565.3893977284176	-299.72788035061626
230050000	-552.7212188273967	-257.6666362981958	-295.0545825292009	0.3124064336652034	0.20519034845584963	0.20519034845584963	0.25581203628092036	-0.7258325781056033	6.764964467972322	-5.426270931795924	-5.426270931795925	8.261606662597377	535.6072187930633	-295.0545825292009
230100000	-647.2377174092678	-334.2170236403461	-313.02069376892166	0.2900901519281221	0.20246606441922546	0.20246606441922546	0.20396857434246118	-0.8323464241633989	11.221388763847541	-11.138727755775491	-11.138727755775491	15.959391694740109	581.0038914390481	-313.02069376892166
230150000	-572.2740282845675	-263.72262373658685	-308.55140454798067	0.30893022421877664	0.20749019192228893	0.20749019192228893	0.22036865051846544	-0.7952294709580077	8.805462642839919	-8.290866824427487	-8.290866824427486	12.344194794507109	549.0044560462042	-308.55140454798067
230200000	-586.0063073082724	-296.65878245751594	-289.34752485075654	0.30150391243991204	0.20068361079078775	0.20068361079078775	0.24704498662511462	-0.7353217428591309	7.221190021008874	-5.8660347956040715	-5.866034795604073	8.813038764919789	540.2924296907752	-289.34752485075654
230250000	-565.6414566637061	-268.25128604700114	-297.3901706167049	0.32089415101618546	0.20234423307421415	0.20234423307421415	0.20308910076191122	-0.7926229123670607	8.382788032366541	-8.352042571804166	-8.352042571804166	13.24535703148576	548.1307506965228	-297.3901706167049
230300000	-604.3607120712145	-293.09012966699316	-311.2705824042214	0.2013140872305124	0.12107206242375008	0.12107206242375008	0.14626452150655442	-0.705565537453795	9.89165089069391	-8.18792255139172	-8.18792255139172	13.614570708958247	543.0141147721007	-311.2705824042214
230350000	-525.1136583185233	-234.40818716184629	-290.70547115667705	0.40647066866223136	0.285914071653912	0.285914071653912	0.3196527688527454	-0.7931981433643897	6.634192577346327	-5.933967094147253	-5.933967094147253	8.436043593885525	545.502626052006	-290.70547115667705
230400000	-614.86585896515	-337.71730216732556	-277.1485567978245	0.20882785486395633	0.12706534421002924	0.12706534421002924	0.1766385293403926	-0.6615919062196672	8.516211979274177	-6.126157246399787	-6.126157246399788	10.068144735124193	545.2838079727974	-277.1485567978245
230450000	-584.7017796824176	-297.766264209477	-286.9355154729406	0.2781606930694098	0.1871851162078781	0.1871851162078781	0.23698010389775298	-0.7290670833731128	7.674156027936985	-6.061638780049473	-6.061638780049472	9.007712142681617	553.6540575028168	-286.9355154729406
230500000	-571.5826648009563	-290.5255103830072	-281.0571544179491	0.28943209676437814	0.157352073406704	0.157352073406704	0.19079950614443575	-0.6695923779379075	6.263149789371285	-5.165210462695288	-5.165210462695288	9.500845219771392	535.3268270380978	-281.0571544179491
230550000	-548.1166015171766	-276.1009187352167	-272.01568278196	0.2660376508365029	0.15160246896868967	0.15160246896868967	0.22990475301361515	-0.6130003847511905	6.0215998401150905	-3.970728708026548	-3.9707287080265474	6.967982413337969	546.4415466441278	-272.01568278196
230600000	-578.63216936428	-297.7690153217629	-280.8631540425171	0.2854522948262926	0.19368845186056063	0.19368845186056063	0.24487541964753012	-0.7325956943333016	7.561376001191083	-5.980801232375016	-5.980801232375015	8.814327443282117	535.8736825948495	-280.8631540425171
230650000	-574.6521560029993	-302.0698826739098	-272.5822733290895	0.31953258503159276	0.18222058771794944	0.18222058771794944	0.21372989067568307	-0.6972800421076412	6.091023685773327	-5.193049565115626	-5.193049565115625	9.10626275833887	533.654402257736	-272.5822733290895
230700000	-599.2880989167978	-339.8117739010386	-259.47632501575924	0.3254565449394616	0.15016032043057612	0.15016032043057612	0.20087493020515132	-0.5872808127716379	4.690277778510677	-3.5061299755538777	-3.5061299755538777	7.599164311053847	536.1778368551934	-259.47632501575924
230750000	-610.6698932413783	-330.61972248933125	-280.05017075204705	0.28281919784387466	0.15437914524072174	0.15437914524072174	0.18432313206147743	-0.6761518929557971	6.513829386597449	-5.4556332767360445	-5.4556332767360445	9.994600142726014	532.97770052204	-280.05017075204705
230800000	-591.8326700358032	-284.97888845399865	-306.8537815818046	0.2504751719081468	0.1658025858975623	0.1658025858975623	0.1837780428968099	-0.7727911622998416	9.911799733547628	-8.942319772355637	-8.942319772355637	13.509011757043584	554.6827613867526	-306.8537815818046
230850000	-603.8321399193608	-311.18831404135847	-292.64382587800225	0.24272165112386046	0.1537867263054177	0.1537867263054177	0.2013726307345378	-0.6956076849386527	7.982380438537373	-6.09608242832834	-6.09608242832834	9.621449314503558	547.6434632316285	-292.64382587800225
230900000	-512.8529641646936	-241.61272035950154	-271.24024380519205	0.37935647458329186	0.237526417311409	0.237526417311409	0.32016641245881666	-0.681554018878466	4.922728721971935	-3.6520948832394167	-3.6520948832394167	5.832807379622938	535.4516882891947	-271.24024380519205
230950000	-543.5946310035142	-276.7202609096042	-266.8743700939101	0.31102931848600834	0.21645264647443727	0.21645264647443727	0.2850068672832029	-0.727000272213553	6.81936680509351	-5.179068161805699	-5.179068161805698	7.442006679041683	537.6016138093643	-266.8743700939101
231000000	-558.8704880493854	-266.1977156073988	-292.67277244198664	0.3045644876160767	0.17727647813219002	0.17727647813219002	0.20754059783019974	-0.7051149974706037	6.530017982959895	-5.5777934643231015	-5.5777934643231015	9.58275923793523	542.6554200007929	-292.67277244198664
